Month,Fish_Weight,Survival_Rate,Age_Months,Temperature,Dissolved_Oxygen,pH,Salinity (ppt)
January,275.82,95.27,2.0,27.47,6.34,7.98,2.96
January,275.82,95.27,2.0,27.47,6.34,7.98,4.81
January,275.82,95.27,2.0,27.47,6.34,7.98,1.94
January,275.82,95.27,2.0,27.47,6.34,7.98,1.5
January,275.82,95.27,2.0,27.47,6.34,7.98,4.36
January,275.82,95.27,2.0,27.47,6.34,7.98,1.2
January,275.82,95.27,2.0,27.47,6.34,7.98,4.82
January,275.82,95.27,2.0,27.47,6.34,7.98,0.16
January,275.82,95.27,2.0,27.47,6.34,7.98,4.85
January,275.82,95.27,2.0,27.47,6.34,7.98,0.31
January,275.82,95.27,2.0,27.47,6.34,7.98,4.47
January,275.82,95.27,2.0,27.47,6.34,7.98,2.69
January,275.82,95.27,2.0,27.47,6.34,7.98,4.97
January,275.82,95.27,2.0,27.47,6.34,7.98,0.46
January,275.82,95.27,2.0,27.47,6.34,7.98,2.81
January,275.82,95.27,2.0,27.47,6.34,7.98,4.85
January,275.82,95.27,2.0,27.47,6.34,7.98,2.66
January,275.82,95.27,2.0,27.47,6.34,7.98,3.18
January,275.82,95.27,2.0,27.47,6.34,7.98,3.51
January,275.82,95.27,2.0,27.47,6.34,7.98,2.33
January,275.82,95.27,2.0,27.47,6.34,7.98,3.18
January,275.82,95.27,2.0,27.47,6.34,7.98,2.96
January,275.82,95.27,2.0,27.47,6.34,7.98,4.52
January,275.82,95.27,2.0,27.47,6.34,7.98,0.32
January,275.82,95.27,2.0,27.47,6.34,7.98,1.48
January,275.82,95.27,2.0,27.47,6.34,7.98,4.76
January,275.82,95.27,2.0,27.47,6.34,7.98,4.46
January,275.82,95.27,2.0,27.47,6.34,7.98,2.33
January,275.82,95.27,2.0,27.47,6.34,7.98,3.14
January,275.82,95.27,2.0,27.47,6.34,7.98,1.46
January,275.82,95.27,2.0,27.47,6.34,7.98,1.02
January,275.82,95.27,2.0,27.47,6.34,7.98,2.37
January,275.82,95.27,2.0,27.47,6.34,7.98,1.83
January,275.82,95.27,2.0,27.47,6.34,7.98,2.96
January,275.82,95.27,2.0,27.47,6.34,7.98,0.48
January,275.82,95.27,2.0,27.47,6.34,7.98,4.87
January,275.82,95.27,2.0,27.47,6.34,7.98,4.93
January,275.82,95.27,2.0,27.47,6.34,7.98,3.52
January,275.82,95.27,2.0,27.47,6.34,7.98,2.73
January,275.82,95.27,2.0,27.47,6.34,7.98,1.62
January,275.82,95.27,2.0,27.47,6.34,7.98,4.09
January,275.82,95.27,2.0,27.47,6.34,7.98,3.46
January,275.82,95.27,2.0,27.47,6.34,7.98,0.9
January,275.82,95.27,2.0,27.47,6.34,7.98,4.56
January,275.82,95.27,2.0,27.47,6.34,7.98,4.13
January,275.82,95.27,2.0,27.47,6.34,7.98,4.75
January,275.82,95.27,2.0,27.47,6.34,7.98,3.66
January,275.82,95.27,2.0,27.47,6.34,7.98,3.11
January,275.82,95.27,2.0,27.47,6.34,7.98,2.15
January,275.82,95.27,2.0,27.47,6.34,7.98,4.67
January,275.82,95.27,2.0,27.47,6.34,7.98,4.34
January,275.82,95.27,2.0,27.47,6.34,7.98,0.32
January,275.82,95.27,2.0,27.47,6.34,7.98,0.23
January,275.82,95.27,2.0,27.47,6.34,7.98,1.94
January,275.82,95.27,2.0,27.47,6.34,7.98,4.07
January,275.82,95.27,2.0,27.47,6.34,7.98,4.94
January,275.82,95.27,2.0,27.47,6.34,7.98,0.84
January,275.82,95.27,2.0,27.47,6.34,7.98,3.01
January,275.82,95.27,2.0,27.47,6.34,7.98,1.97
January,275.82,95.27,2.0,27.47,6.34,7.98,4.85
January,275.82,95.27,2.0,27.47,6.34,7.98,4.23
January,275.82,95.27,2.0,27.47,6.34,7.98,4.21
January,275.82,95.27,2.0,27.47,6.34,7.98,2.4
January,275.82,95.27,2.0,27.47,6.34,7.98,2.13
January,275.82,95.27,2.0,27.47,6.34,7.98,1.44
January,275.82,95.27,2.0,27.47,6.34,7.98,0.38
January,275.82,95.27,2.0,27.47,6.34,7.98,4.34
January,275.82,95.27,2.0,27.47,6.34,7.98,4.08
January,275.82,95.27,2.0,27.47,6.34,7.98,5.0
January,275.82,95.27,2.0,27.47,6.34,7.98,4.98
January,275.82,95.27,2.0,27.47,6.34,7.98,2.82
January,275.82,95.27,2.0,27.47,6.34,7.98,3.87
January,275.82,95.27,2.0,27.47,6.34,7.98,4.73
January,275.82,95.27,2.0,27.47,6.34,7.98,4.26
January,275.82,95.27,2.0,27.47,6.34,7.98,1.31
January,275.82,95.27,2.0,27.47,6.34,7.98,2.31
January,275.82,95.27,2.0,27.47,6.34,7.98,0.73
January,275.82,95.27,2.0,27.47,6.34,7.98,4.77
January,275.82,95.27,2.0,27.47,6.34,7.98,3.07
January,275.82,95.27,2.0,27.47,6.34,7.98,1.22
January,275.82,95.27,2.0,27.47,6.34,7.98,3.39
January,275.82,95.27,2.0,27.47,6.34,7.98,3.13
January,275.82,95.27,2.0,27.47,6.34,7.98,1.85
January,275.82,95.27,2.0,27.47,6.34,7.98,0.66
January,275.82,95.27,2.0,27.47,6.34,7.98,3.39
January,275.82,95.27,2.0,27.47,6.34,7.98,2.65
January,275.82,95.27,2.0,27.47,6.34,7.98,3.88
January,275.82,95.27,2.0,27.47,6.34,7.98,2.65
January,275.82,95.27,2.0,27.47,6.34,7.98,4.28
January,275.82,95.27,2.0,27.47,6.34,7.98,2.8
January,275.82,95.27,2.0,27.47,6.34,7.98,2.85
January,275.82,95.27,2.0,27.47,6.34,7.98,4.4
January,275.82,95.27,2.0,27.47,6.34,7.98,2.08
January,275.82,95.27,2.0,27.47,6.34,7.98,0.76
January,275.82,95.27,2.0,27.47,6.34,7.98,0.24
January,275.82,95.27,2.0,27.47,6.34,7.98,3.8
January,275.82,95.27,2.0,27.47,6.34,7.98,3.14
January,275.82,95.27,2.0,27.47,6.34,7.98,3.55
January,275.82,95.27,2.0,27.47,6.34,7.98,1.14
January,275.82,95.27,2.0,27.47,6.34,7.98,0.77
January,275.82,95.27,2.0,27.47,6.34,7.98,0.17
January,275.82,95.27,2.0,27.47,6.34,7.98,1.82
January,275.82,95.27,2.0,27.47,6.34,7.98,2.99
January,275.82,95.27,2.0,27.47,6.34,7.98,2.02
January,275.82,95.27,2.0,27.47,6.34,7.98,2.24
January,275.82,95.27,2.0,27.47,6.34,7.98,4.53
January,275.82,95.27,2.0,27.47,6.34,7.98,1.81
January,275.82,95.27,2.0,27.47,6.34,7.98,2.62
January,275.82,95.27,2.0,27.47,6.34,7.98,3.94
January,275.82,95.27,2.0,27.47,6.34,7.98,2.04
January,275.82,95.27,2.0,27.47,6.34,7.98,3.15
January,275.82,95.27,2.0,27.47,6.34,7.98,4.33
January,275.82,95.27,2.0,27.47,6.34,7.98,4.75
January,275.82,95.27,2.0,27.47,6.34,7.98,0.82
January,275.82,95.27,2.0,27.47,6.34,7.98,4.64
January,275.82,95.27,2.0,27.47,6.34,7.98,2.51
January,275.82,95.27,2.0,27.47,6.34,7.98,1.37
January,275.82,95.27,2.0,27.47,6.34,7.98,2.35
January,275.82,95.27,2.0,27.47,6.34,7.98,4.9
January,275.82,95.27,2.0,27.47,6.34,7.98,2.51
January,275.82,95.27,2.0,27.47,6.34,7.98,1.71
January,275.82,95.27,2.0,27.47,6.34,7.98,3.2
January,275.82,95.27,2.0,27.47,6.34,7.98,1.28
January,275.82,95.27,2.0,27.47,6.34,7.98,0.47
January,275.82,95.27,2.0,27.47,6.34,7.98,0.73
January,275.82,95.27,2.0,27.47,6.34,7.98,0.73
January,275.82,95.27,2.0,27.47,6.34,7.98,0.84
January,275.82,95.27,2.0,27.47,6.34,7.98,0.78
January,275.82,95.27,2.0,27.47,6.34,7.98,3.24
January,275.82,95.27,2.0,27.47,6.34,7.98,0.99
January,275.82,95.27,2.0,27.47,6.34,7.98,1.79
January,275.82,95.27,2.0,27.47,6.34,7.98,4.49
January,275.82,95.27,2.0,27.47,6.34,7.98,2.42
January,275.82,95.27,2.0,27.47,6.34,7.98,3.37
January,275.82,95.27,2.0,27.47,6.34,7.98,0.94
January,275.82,95.27,2.0,27.47,6.34,7.98,1.04
January,275.82,95.27,2.0,27.47,6.34,7.98,0.3
January,275.82,95.27,2.0,27.47,6.34,7.98,0.93
January,275.82,95.27,2.0,27.47,6.34,7.98,1.47
January,275.82,95.27,2.0,27.47,6.34,7.98,0.97
January,275.82,95.27,2.0,27.47,6.34,7.98,0.53
January,275.82,95.27,2.0,27.47,6.34,7.98,0.69
January,275.82,95.27,2.0,27.47,6.34,7.98,2.36
January,275.82,95.27,2.0,27.47,6.34,7.98,1.11
January,275.82,95.27,2.0,27.47,6.34,7.98,1.88
January,275.82,95.27,2.0,27.47,6.34,7.98,2.57
January,275.82,95.27,2.0,27.47,6.34,7.98,3.48
January,275.82,95.27,2.0,27.47,6.34,7.98,0.29
January,275.82,95.27,2.0,27.47,6.34,7.98,4.02
January,275.82,95.27,2.0,27.47,6.34,7.98,3.18
January,275.82,95.27,2.0,27.47,6.34,7.98,0.5
January,275.82,95.27,2.0,27.47,6.34,7.98,4.38
January,275.82,95.27,2.0,27.47,6.34,7.98,4.61
January,275.82,95.27,2.0,27.47,6.34,7.98,0.4
January,275.82,95.27,2.0,27.47,6.34,7.98,1.46
January,275.82,95.27,2.0,27.47,6.34,7.98,4.05
January,275.82,95.27,2.0,27.47,6.34,7.98,3.77
January,275.82,95.27,2.0,27.47,6.34,7.98,1.0
January,275.82,95.27,2.0,27.47,6.34,7.98,1.13
January,275.82,95.27,2.0,27.47,6.34,7.98,1.92
January,275.82,95.27,2.0,27.47,6.34,7.98,2.47
January,275.82,95.27,2.0,27.47,6.34,7.98,3.13
January,275.82,95.27,2.0,27.47,6.34,7.98,1.91
January,275.82,95.27,2.0,27.47,6.34,7.98,2.37
January,275.82,95.27,2.0,27.47,6.34,7.98,3.76
January,275.82,95.27,2.0,27.47,6.34,7.98,0.28
January,275.82,95.27,2.0,27.47,6.34,7.98,1.34
January,275.82,95.27,2.0,27.47,6.34,7.98,3.6
January,275.82,95.27,2.0,27.47,6.34,7.98,4.49
January,275.82,95.27,2.0,27.47,6.34,7.98,2.61
January,275.82,95.27,2.0,27.47,6.34,7.98,2.71
January,275.82,95.27,2.0,27.47,6.34,7.98,0.63
January,275.82,95.27,2.0,27.47,6.34,7.98,2.29
January,275.82,95.27,2.0,27.47,6.34,7.98,2.71
January,275.82,95.27,2.0,27.47,6.34,7.98,1.29
January,275.82,95.27,2.0,27.47,6.34,7.98,1.42
January,275.82,95.27,2.0,27.47,6.34,7.98,1.95
January,275.82,95.27,2.0,27.47,6.34,7.98,0.2
January,275.82,95.27,2.0,27.47,6.34,7.98,1.68
January,275.82,95.27,2.0,27.47,6.34,7.98,1.14
January,275.82,95.27,2.0,27.47,6.34,7.98,1.7
January,275.82,95.27,2.0,27.47,6.34,7.98,0.69
January,275.82,95.27,2.0,27.47,6.34,7.98,4.46
January,275.82,95.27,2.0,27.47,6.34,7.98,3.01
January,275.82,95.27,2.0,27.47,6.34,7.98,3.43
January,275.82,95.27,2.0,27.47,6.34,7.98,3.97
January,275.82,95.27,2.0,27.47,6.34,7.98,2.54
January,275.82,95.27,2.0,27.47,6.34,7.98,0.53
January,275.82,95.27,2.0,27.47,6.34,7.98,2.73
January,275.82,95.27,2.0,27.47,6.34,7.98,2.98
January,275.82,95.27,2.0,27.47,6.34,7.98,3.75
January,275.85,95.25,1.99,27.46,6.34,7.97,2.22
January,275.87,95.22,1.98,27.45,6.34,7.97,0.73
January,275.9,95.2,1.97,27.44,6.34,7.96,1.49
January,275.92,95.17,1.96,27.43,6.35,7.95,1.88
January,275.95,95.15,1.95,27.42,6.35,7.94,3.26
January,275.97,95.12,1.93,27.41,6.35,7.94,2.9
January,276.0,95.1,1.92,27.4,6.35,7.93,1.84
January,276.02,95.07,1.91,27.38,6.35,7.92,4.93
January,276.05,95.05,1.9,27.37,6.35,7.92,3.07
January,276.07,95.03,1.89,27.36,6.35,7.91,1.26
January,276.1,95.0,1.88,27.35,6.36,7.9,0.6
January,276.12,94.98,1.87,27.34,6.36,7.9,0.85
January,276.15,94.95,1.86,27.33,6.36,7.89,1.31
January,276.17,94.93,1.85,27.32,6.36,7.88,0.89
January,276.2,94.9,1.84,27.31,6.36,7.87,1.01
January,276.22,94.88,1.82,27.3,6.36,7.87,1.5
January,276.25,94.86,1.81,27.29,6.36,7.86,0.95
January,276.27,94.83,1.8,27.28,6.37,7.85,4.49
January,276.3,94.81,1.79,27.27,6.37,7.85,0.49
January,276.32,94.78,1.78,27.26,6.37,7.84,2.67
January,276.35,94.76,1.77,27.25,6.37,7.83,2.11
January,276.37,94.73,1.76,27.24,6.37,7.83,4.91
January,276.4,94.71,1.75,27.22,6.37,7.82,0.65
January,276.42,94.68,1.74,27.21,6.37,7.81,2.05
January,276.45,94.66,1.73,27.2,6.38,7.8,4.85
January,276.47,94.64,1.71,27.19,6.38,7.8,4.34
January,276.5,94.61,1.7,27.18,6.38,7.79,4.1
January,276.52,94.59,1.69,27.17,6.38,7.78,1.36
January,276.55,94.56,1.68,27.16,6.38,7.78,0.94
January,276.57,94.54,1.67,27.15,6.38,7.77,3.38
January,276.6,94.51,1.66,27.14,6.38,7.76,4.65
January,276.62,94.49,1.65,27.13,6.39,7.75,2.83
January,276.65,94.46,1.64,27.12,6.39,7.75,2.9
January,276.67,94.44,1.63,27.11,6.39,7.74,1.47
January,276.7,94.42,1.62,27.1,6.39,7.73,3.87
January,276.72,94.39,1.6,27.09,6.39,7.73,1.02
January,276.75,94.37,1.59,27.08,6.39,7.72,1.69
January,276.77,94.34,1.58,27.06,6.39,7.71,2.18
January,276.8,94.32,1.57,27.05,6.4,7.71,2.59
January,276.82,94.29,1.56,27.04,6.4,7.7,1.29
January,276.85,94.27,1.55,27.03,6.4,7.69,0.66
January,276.87,94.25,1.54,27.02,6.4,7.68,3.09
January,276.9,94.22,1.53,27.01,6.4,7.68,1.51
January,276.92,94.2,1.52,27.0,6.4,7.67,2.95
January,276.95,94.17,1.51,26.99,6.4,7.66,0.86
January,276.97,94.15,1.49,26.98,6.41,7.66,2.46
January,277.0,94.12,1.48,26.97,6.41,7.65,2.71
January,277.02,94.1,1.47,26.96,6.41,7.64,0.35
January,277.05,94.07,1.46,26.95,6.41,7.64,1.75
January,277.07,94.05,1.45,26.94,6.41,7.63,0.76
January,277.1,94.03,1.44,26.93,6.41,7.62,0.41
January,277.12,94.0,1.43,26.92,6.41,7.61,4.95
January,277.15,93.98,1.42,26.91,6.42,7.61,1.68
January,277.17,93.95,1.41,26.89,6.42,7.6,4.07
January,277.2,93.93,1.4,26.88,6.42,7.59,1.35
January,277.22,93.9,1.38,26.87,6.42,7.59,3.44
January,277.25,93.88,1.37,26.86,6.42,7.58,3.83
January,277.27,93.86,1.36,26.85,6.42,7.57,3.02
January,277.3,93.83,1.35,26.84,6.42,7.57,2.41
January,277.32,93.81,1.34,26.83,6.43,7.56,2.12
January,277.35,93.78,1.33,26.82,6.43,7.55,1.81
January,277.37,93.76,1.32,26.81,6.43,7.54,4.65
January,277.4,93.73,1.31,26.8,6.43,7.54,4.17
January,277.42,93.71,1.3,26.79,6.43,7.53,4.83
January,277.45,93.68,1.29,26.78,6.43,7.52,0.71
January,277.47,93.66,1.27,26.77,6.43,7.52,3.68
January,277.5,93.64,1.26,26.76,6.44,7.51,4.7
January,277.52,93.61,1.25,26.75,6.44,7.5,0.99
January,277.55,93.59,1.24,26.73,6.44,7.49,0.43
January,277.57,93.56,1.23,26.72,6.44,7.49,3.73
January,277.6,93.54,1.22,26.71,6.44,7.48,2.91
January,277.62,93.51,1.21,26.7,6.44,7.47,4.22
January,277.65,93.49,1.2,26.69,6.44,7.47,0.78
January,277.67,93.46,1.19,26.68,6.45,7.46,4.0
January,277.7,93.44,1.18,26.67,6.45,7.45,1.09
January,277.72,93.42,1.16,26.66,6.45,7.45,0.9
January,277.75,93.39,1.15,26.65,6.45,7.44,0.9
January,277.77,93.37,1.14,26.64,6.45,7.43,4.09
January,277.8,93.34,1.13,26.63,6.45,7.42,3.36
January,277.82,93.32,1.12,26.62,6.45,7.42,2.66
January,277.85,93.29,1.11,26.61,6.46,7.41,1.86
January,277.87,93.27,1.1,26.6,6.46,7.4,4.4
January,277.9,93.25,1.09,26.59,6.46,7.4,2.02
January,277.92,93.22,1.08,26.57,6.46,7.39,4.1
January,277.95,93.2,1.07,26.56,6.46,7.38,2.25
January,277.97,93.17,1.05,26.55,6.46,7.38,1.95
January,278.0,93.15,1.04,26.54,6.46,7.37,2.37
January,278.02,93.12,1.03,26.53,6.47,7.36,1.58
January,278.05,93.1,1.02,26.52,6.47,7.35,3.76
January,278.07,93.07,1.01,26.51,6.47,7.35,2.56
February,278.1,93.05,1.0,26.5,6.47,7.34,1.24
February,278.1,93.05,1.0,26.5,6.47,7.34,4.51
February,278.1,93.05,1.0,26.5,6.47,7.34,1.98
February,278.1,93.05,1.0,26.5,6.47,7.34,2.76
February,278.1,93.05,1.0,26.5,6.47,7.34,4.54
February,278.1,93.05,1.0,26.5,6.47,7.34,3.16
February,278.1,93.05,1.0,26.5,6.47,7.34,0.67
February,278.1,93.05,1.0,26.5,6.47,7.34,4.71
February,278.1,93.05,1.0,26.5,6.47,7.34,3.18
February,278.1,93.05,1.0,26.5,6.47,7.34,1.74
February,278.1,93.05,1.0,26.5,6.47,7.34,0.78
February,278.1,93.05,1.0,26.5,6.47,7.34,3.99
February,278.1,93.05,1.0,26.5,6.47,7.34,3.14
February,278.1,93.05,1.0,26.5,6.47,7.34,2.71
February,278.1,93.05,1.0,26.5,6.47,7.34,4.48
February,278.1,93.05,1.0,26.5,6.47,7.34,3.96
February,278.1,93.05,1.0,26.5,6.47,7.34,0.84
February,278.1,93.05,1.0,26.5,6.47,7.34,1.63
February,278.1,93.05,1.0,26.5,6.47,7.34,1.32
February,278.1,93.05,1.0,26.5,6.47,7.34,3.75
February,278.1,93.05,1.0,26.5,6.47,7.34,0.26
February,278.1,93.05,1.0,26.5,6.47,7.34,2.89
February,278.1,93.05,1.0,26.5,6.47,7.34,3.84
February,278.1,93.05,1.0,26.5,6.47,7.34,4.4
February,278.1,93.05,1.0,26.5,6.47,7.34,1.78
February,278.1,93.05,1.0,26.5,6.47,7.34,4.12
February,278.1,93.05,1.0,26.5,6.47,7.34,0.64
February,278.1,93.05,1.0,26.5,6.47,7.34,4.25
February,278.1,93.05,1.0,26.5,6.47,7.34,0.72
February,278.1,93.05,1.0,26.5,6.47,7.34,2.05
February,278.1,93.05,1.0,26.5,6.47,7.34,4.01
February,278.1,93.05,1.0,26.5,6.47,7.34,0.83
February,278.1,93.05,1.0,26.5,6.47,7.34,1.22
February,278.1,93.05,1.0,26.5,6.47,7.34,3.64
February,278.1,93.05,1.0,26.5,6.47,7.34,3.63
February,278.1,93.05,1.0,26.5,6.47,7.34,3.24
February,278.1,93.05,1.0,26.5,6.47,7.34,3.5
February,278.1,93.05,1.0,26.5,6.47,7.34,2.76
February,278.1,93.05,1.0,26.5,6.47,7.34,1.33
February,278.1,93.05,1.0,26.5,6.47,7.34,1.79
February,278.1,93.05,1.0,26.5,6.47,7.34,0.99
February,278.1,93.05,1.0,26.5,6.47,7.34,4.55
February,278.1,93.05,1.0,26.5,6.47,7.34,2.96
February,278.1,93.05,1.0,26.5,6.47,7.34,2.06
February,278.1,93.05,1.0,26.5,6.47,7.34,2.36
February,278.1,93.05,1.0,26.5,6.47,7.34,4.74
February,278.1,93.05,1.0,26.5,6.47,7.34,0.85
February,278.1,93.05,1.0,26.5,6.47,7.34,2.97
February,278.1,93.05,1.0,26.5,6.47,7.34,2.58
February,278.1,93.05,1.0,26.5,6.47,7.34,3.1
February,278.1,93.05,1.0,26.5,6.47,7.34,0.19
February,278.1,93.05,1.0,26.5,6.47,7.34,4.37
February,278.1,93.05,1.0,26.5,6.47,7.34,4.67
February,278.1,93.05,1.0,26.5,6.47,7.34,2.87
February,278.1,93.05,1.0,26.5,6.47,7.34,3.51
February,278.1,93.05,1.0,26.5,6.47,7.34,4.62
February,278.1,93.05,1.0,26.5,6.47,7.34,3.57
February,278.1,93.05,1.0,26.5,6.47,7.34,0.85
February,278.1,93.05,1.0,26.5,6.47,7.34,2.92
February,278.1,93.05,1.0,26.5,6.47,7.34,3.07
February,278.1,93.05,1.0,26.5,6.47,7.34,2.18
February,278.1,93.05,1.0,26.5,6.47,7.34,3.71
February,278.1,93.05,1.0,26.5,6.47,7.34,4.68
February,278.1,93.05,1.0,26.5,6.47,7.34,4.64
February,278.1,93.05,1.0,26.5,6.47,7.34,2.31
February,278.1,93.05,1.0,26.5,6.47,7.34,0.65
February,278.1,93.05,1.0,26.5,6.47,7.34,4.93
February,278.1,93.05,1.0,26.5,6.47,7.34,4.21
February,278.1,93.05,1.0,26.5,6.47,7.34,0.71
February,278.1,93.05,1.0,26.5,6.47,7.34,4.61
February,278.1,93.05,1.0,26.5,6.47,7.34,4.36
February,278.1,93.05,1.0,26.5,6.47,7.34,2.64
February,278.1,93.05,1.0,26.5,6.47,7.34,3.0
February,278.1,93.05,1.0,26.5,6.47,7.34,2.06
February,278.1,93.05,1.0,26.5,6.47,7.34,0.37
February,278.1,93.05,1.0,26.5,6.47,7.34,1.74
February,278.1,93.05,1.0,26.5,6.47,7.34,4.03
February,278.1,93.05,1.0,26.5,6.47,7.34,0.12
February,278.1,93.05,1.0,26.5,6.47,7.34,1.73
February,278.1,93.05,1.0,26.5,6.47,7.34,2.05
February,278.1,93.05,1.0,26.5,6.47,7.34,2.73
February,278.1,93.05,1.0,26.5,6.47,7.34,4.61
February,278.1,93.05,1.0,26.5,6.47,7.34,1.8
February,278.1,93.05,1.0,26.5,6.47,7.34,1.8
February,278.1,93.05,1.0,26.5,6.47,7.34,3.71
February,278.1,93.05,1.0,26.5,6.47,7.34,2.32
February,278.1,93.05,1.0,26.5,6.47,7.34,1.2
February,278.1,93.05,1.0,26.5,6.47,7.34,2.32
February,278.1,93.05,1.0,26.5,6.47,7.34,0.79
February,278.1,93.05,1.0,26.5,6.47,7.34,0.96
February,278.1,93.05,1.0,26.5,6.47,7.34,2.54
February,278.1,93.05,1.0,26.5,6.47,7.34,2.15
February,278.1,93.05,1.0,26.5,6.47,7.34,4.58
February,278.1,93.05,1.0,26.5,6.47,7.34,1.88
February,278.1,93.05,1.0,26.5,6.47,7.34,2.94
February,278.1,93.05,1.0,26.5,6.47,7.34,3.2
February,278.1,93.05,1.0,26.5,6.47,7.34,0.16
February,278.1,93.05,1.0,26.5,6.47,7.34,3.35
February,278.1,93.05,1.0,26.5,6.47,7.34,0.97
February,278.1,93.05,1.0,26.5,6.47,7.34,4.81
February,278.1,93.05,1.0,26.5,6.47,7.34,0.83
February,278.1,93.05,1.0,26.5,6.47,7.34,2.13
February,278.1,93.05,1.0,26.5,6.47,7.34,0.52
February,278.1,93.05,1.0,26.5,6.47,7.34,4.98
February,278.1,93.05,1.0,26.5,6.47,7.34,2.56
February,278.1,93.05,1.0,26.5,6.47,7.34,3.02
February,278.1,93.05,1.0,26.5,6.47,7.34,0.43
February,278.1,93.05,1.0,26.5,6.47,7.34,3.77
February,278.1,93.05,1.0,26.5,6.47,7.34,1.13
February,278.1,93.05,1.0,26.5,6.47,7.34,4.5
February,278.1,93.05,1.0,26.5,6.47,7.34,1.11
February,278.1,93.05,1.0,26.5,6.47,7.34,1.03
February,278.1,93.05,1.0,26.5,6.47,7.34,0.28
February,278.1,93.05,1.0,26.5,6.47,7.34,2.41
February,278.1,93.05,1.0,26.5,6.47,7.34,2.87
February,278.1,93.05,1.0,26.5,6.47,7.34,0.42
February,278.1,93.05,1.0,26.5,6.47,7.34,3.9
February,278.1,93.05,1.0,26.5,6.47,7.34,2.32
February,278.1,93.05,1.0,26.5,6.47,7.34,2.67
February,278.1,93.05,1.0,26.5,6.47,7.34,2.26
February,278.1,93.05,1.0,26.5,6.47,7.34,2.06
February,278.1,93.05,1.0,26.5,6.47,7.34,2.84
February,278.1,93.05,1.0,26.5,6.47,7.34,0.86
February,278.1,93.05,1.0,26.5,6.47,7.34,0.99
February,278.1,93.05,1.0,26.5,6.47,7.34,4.32
February,278.1,93.05,1.0,26.5,6.47,7.34,4.74
February,278.1,93.05,1.0,26.5,6.47,7.34,1.93
February,278.1,93.05,1.0,26.5,6.47,7.34,1.43
February,278.1,93.05,1.0,26.5,6.47,7.34,3.26
February,278.1,93.05,1.0,26.5,6.47,7.34,2.1
February,278.1,93.05,1.0,26.5,6.47,7.34,0.22
February,278.1,93.05,1.0,26.5,6.47,7.34,0.87
February,278.1,93.05,1.0,26.5,6.47,7.34,3.61
February,278.1,93.05,1.0,26.5,6.47,7.34,3.33
February,278.1,93.05,1.0,26.5,6.47,7.34,0.23
February,278.1,93.05,1.0,26.5,6.47,7.34,1.19
February,278.1,93.05,1.0,26.5,6.47,7.34,1.23
February,278.1,93.05,1.0,26.5,6.47,7.34,3.39
February,278.1,93.05,1.0,26.5,6.47,7.34,0.2
February,278.1,93.05,1.0,26.5,6.47,7.34,0.61
February,278.1,93.05,1.0,26.5,6.47,7.34,4.02
February,278.1,93.05,1.0,26.5,6.47,7.34,0.97
February,278.1,93.05,1.0,26.5,6.47,7.34,3.3
February,278.1,93.05,1.0,26.5,6.47,7.34,1.27
February,278.1,93.05,1.0,26.5,6.47,7.34,0.59
February,278.1,93.05,1.0,26.5,6.47,7.34,1.29
February,278.1,93.05,1.0,26.5,6.47,7.34,3.64
February,278.1,93.05,1.0,26.5,6.47,7.34,4.29
February,278.1,93.05,1.0,26.5,6.47,7.34,4.17
February,278.1,93.05,1.0,26.5,6.47,7.34,2.05
February,278.1,93.05,1.0,26.5,6.47,7.34,3.37
February,278.1,93.05,1.0,26.5,6.47,7.34,1.1
February,278.1,93.05,1.0,26.5,6.47,7.34,1.54
February,278.1,93.05,1.0,26.5,6.47,7.34,4.49
February,278.1,93.05,1.0,26.5,6.47,7.34,0.16
February,278.1,93.05,1.0,26.5,6.47,7.34,0.52
February,278.1,93.05,1.0,26.5,6.47,7.34,1.12
February,278.1,93.05,1.0,26.5,6.47,7.34,0.23
February,278.1,93.05,1.0,26.5,6.47,7.34,0.99
February,278.1,93.05,1.0,26.5,6.47,7.34,2.96
February,278.1,93.05,1.0,26.5,6.47,7.34,2.16
February,278.1,93.05,1.0,26.5,6.47,7.34,4.47
February,278.1,93.05,1.0,26.5,6.47,7.34,4.11
February,278.1,93.05,1.0,26.5,6.47,7.34,1.77
February,278.1,93.05,1.0,26.5,6.47,7.34,1.37
February,278.1,93.05,1.0,26.5,6.47,7.34,1.96
February,278.1,93.05,1.0,26.5,6.47,7.34,2.99
February,278.1,93.05,1.0,26.5,6.47,7.34,1.41
February,278.1,93.05,1.0,26.5,6.47,7.34,3.16
February,278.1,93.05,1.0,26.5,6.47,7.34,2.11
February,278.1,93.05,1.0,26.5,6.47,7.34,2.81
February,278.1,93.05,1.0,26.5,6.47,7.34,2.24
February,278.1,93.05,1.0,26.5,6.47,7.34,1.54
February,278.1,93.05,1.0,26.5,6.47,7.34,4.75
February,278.1,93.05,1.0,26.5,6.47,7.34,3.84
February,278.1,93.05,1.0,26.5,6.47,7.34,0.79
February,278.1,93.05,1.0,26.5,6.47,7.34,4.36
February,278.1,93.05,1.0,26.5,6.47,7.34,2.49
February,278.1,93.05,1.0,26.5,6.47,7.34,4.48
February,278.1,93.05,1.0,26.5,6.47,7.34,4.02
February,278.1,93.05,1.0,26.5,6.47,7.34,2.18
February,278.1,93.05,1.0,26.5,6.47,7.34,0.21
February,278.1,93.05,1.0,26.5,6.47,7.34,1.42
